"No.","Time","Source","Destination","Protocol","Length","Info"
"183","29.070707518","172.217.22.99","10.0.2.15","QUIC","67","Protected Payload (KP0)"
"184","29.072643567","172.217.22.99","10.0.2.15","QUIC","67","Protected Payload (KP0)"
"185","29.072873568","172.217.22.99","10.0.2.15","QUIC","67","Protected Payload (KP0)"
"186","29.078929640","157.240.0.60","10.0.2.15","TLSv1.2","184","Application Data"
"190","29.082686731","172.217.22.99","10.0.2.15","QUIC","67","Protected Payload (KP0)"
"191","29.087139718","172.217.22.99","10.0.2.15","QUIC","67","Protected Payload (KP0)"
"192","29.089636178","172.217.22.99","10.0.2.15","QUIC","67","Protected Payload (KP0)"
"193","29.091500312","157.240.0.60","10.0.2.15","TLSv1.2","128","Application Data"
"194","29.092360454","172.217.22.99","10.0.2.15","QUIC","67","Protected Payload (KP0)"
"195","29.094734874","172.217.22.99","10.0.2.15","QUIC","67","Protected Payload (KP0)"
"196","29.095163252","172.217.22.99","10.0.2.15","QUIC","67","Protected Payload (KP0)"
"197","29.098540748","172.217.22.99","10.0.2.15","QUIC","67","Protected Payload (KP0)"
"198","29.100058768","172.217.22.99","10.0.2.15","QUIC","67","Protected Payload (KP0)"
"199","29.102367871","172.217.22.99","10.0.2.15","QUIC","67","Protected Payload (KP0)"
"200","29.103186671","172.217.22.99","10.0.2.15","QUIC","65","Protected Payload (KP0)"
"202","29.140562407","157.240.0.60","10.0.2.15","QUIC","81","Handshake, SCID=b81d00e501b19e7f"
"203","29.140623522","157.240.0.60","10.0.2.15","QUIC","154","Protected Payload (KP0)"
"204","29.140683961","157.240.0.60","10.0.2.15","QUIC","314","Protected Payload (KP0)"
"206","29.187608416","157.240.0.60","10.0.2.15","QUIC","570","Protected Payload (KP0)"
"207","29.187608937","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"208","29.187608987","157.240.0.60","10.0.2.15","QUIC","378","Protected Payload (KP0)"
"209","29.187609027","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"210","29.187746154","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"211","29.187746234","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"212","29.187746284","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"213","29.187746334","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"214","29.187821145","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"215","29.187821195","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"217","29.187896175","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"218","29.187896225","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"220","29.187996523","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"223","29.188081683","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"227","29.188257437","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"228","29.188318782","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"229","29.188355792","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"230","29.188394935","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"231","29.188433397","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"235","29.205258333","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"236","29.205449842","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"237","29.205449982","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"238","29.205450042","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"239","29.205549809","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"240","29.205620291","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"241","29.205706332","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"242","29.205776764","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"243","29.205852346","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"244","29.205966771","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"245","29.206075023","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"246","29.206075104","157.240.0.60","10.0.2.15","QUIC","218","Protected Payload (KP0)"
"247","29.206114297","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"248","29.206154803","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"249","29.206195559","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"250","29.206238189","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"251","29.206277894","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"252","29.206322127","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"254","29.206400103","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"255","29.206400133","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
