"No.","Time","Source","Destination","Protocol","Length","Info"
"103","3.008428330","172.217.22.110","10.0.2.15","QUIC","1292","Initial, SCID=cb4f94834ae902db, PKN: 1, ACK, PADDING"
"106","3.049648309","172.217.22.110","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"108","3.054343713","172.217.22.110","10.0.2.15","QUIC","861","Protected Payload (KP0)"
"109","3.054510025","172.217.22.110","10.0.2.15","QUIC","211","Protected Payload (KP0)"
"110","3.054510055","172.217.22.110","10.0.2.15","QUIC","66","Protected Payload (KP0)"
"111","3.054600004","172.217.22.110","10.0.2.15","QUIC","1220","Protected Payload (KP0)"
"112","3.054712936","172.217.22.110","10.0.2.15","QUIC","1288","Protected Payload (KP0)"
"113","3.055485766","172.217.22.110","10.0.2.15","QUIC","429","Protected Payload (KP0)"
"118","3.070462612","172.217.22.110","10.0.2.15","QUIC","162","Protected Payload (KP0)"
"120","3.079127359","172.217.22.110","10.0.2.15","QUIC","67","Protected Payload (KP0)"
"121","3.079128180","172.217.22.110","10.0.2.15","QUIC","67","Protected Payload (KP0)"
"129","3.187251545","172.217.22.110","10.0.2.15","QUIC","71","Protected Payload (KP0)"
"130","3.187866339","172.217.22.110","10.0.2.15","QUIC","67","Protected Payload (KP0)"
"131","3.191922414","172.217.22.110","10.0.2.15","QUIC","64","Protected Payload (KP0)"
"132","3.192090148","172.217.22.110","10.0.2.15","QUIC","1288","Protected Payload (KP0)"
"133","3.192090209","172.217.22.110","10.0.2.15","QUIC","1288","Protected Payload (KP0)"
"137","3.193579207","172.217.22.110","10.0.2.15","QUIC","718","Protected Payload (KP0)"
"139","3.212906921","172.217.22.110","10.0.2.15","QUIC","65","Protected Payload (KP0)"
"141","3.244945032","172.217.22.110","10.0.2.15","QUIC","718","Protected Payload (KP0)"
"154","3.524611708","157.240.0.60","10.0.2.15","TLSv1.2","127","Application Data"
"162","4.248940358","157.240.0.60","10.0.2.15","TLSv1.2","112","Application Data"
"179","4.862638910","172.217.22.42","10.0.2.15","QUIC","1292","Initial, SCID=dc22d8aefe894e6c, PKN: 1, ACK, PADDING"
"180","4.864927023","142.251.142.195","10.0.2.15","QUIC","1292","Initial, SCID=f3fcb6c6384d15d3, PKN: 1, ACK, PADDING"
"181","4.891393230","172.217.22.42","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"182","4.891564462","172.217.22.42","10.0.2.15","QUIC","849","Protected Payload (KP0)"
"183","4.891564522","172.217.22.42","10.0.2.15","QUIC","241","Protected Payload (KP0)"
"184","4.892155751","172.217.22.42","10.0.2.15","QUIC","66","Protected Payload (KP0)"
"188","4.906588230","142.251.142.195","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"189","4.906588821","142.251.142.195","10.0.2.15","QUIC","864","Protected Payload (KP0)"
"190","4.906588841","142.251.142.195","10.0.2.15","QUIC","186","Protected Payload (KP0)"
"191","4.906588861","142.251.142.195","10.0.2.15","QUIC","66","Protected Payload (KP0)"
"194","4.909362916","172.217.22.42","10.0.2.15","QUIC","162","Protected Payload (KP0)"
"195","4.913772840","172.217.22.42","10.0.2.15","QUIC","71","Protected Payload (KP0)"
"197","4.925133225","142.251.142.195","10.0.2.15","QUIC","162","Protected Payload (KP0)"
"206","4.993521608","172.217.22.42","10.0.2.15","QUIC","899","Protected Payload (KP0)"
"207","4.993522439","172.217.22.42","10.0.2.15","QUIC","219","Protected Payload (KP0)"
"230","5.055421927","172.217.22.42","10.0.2.15","QUIC","66","Protected Payload (KP0)"
"277","5.213953579","142.251.37.78","10.0.2.15","QUIC","1292","Initial, SCID=f6ba72b68054b9a7, PKN: 1, ACK, PADDING"
"287","5.260677985","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"289","5.260678035","142.251.37.78","10.0.2.15","QUIC","849","Protected Payload (KP0)"
"291","5.260772733","142.251.37.78","10.0.2.15","QUIC","201","Protected Payload (KP0)"
"293","5.260844668","142.251.37.78","10.0.2.15","QUIC","66","Protected Payload (KP0)"
"338","5.301755476","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"347","5.309514624","142.251.37.78","10.0.2.15","QUIC","162","Protected Payload (KP0)"
"361","5.372032623","142.251.37.78","10.0.2.15","QUIC","1288","Protected Payload (KP0)"
"362","5.372143030","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"363","5.372242487","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"364","5.372296879","142.251.37.78","10.0.2.15","QUIC","826","Protected Payload (KP0)"
"368","5.397162973","142.251.37.78","10.0.2.15","QUIC","69","Protected Payload (KP0)"
"375","5.410633718","142.251.37.78","10.0.2.15","QUIC","1287","Protected Payload (KP0)"
"376","5.410634279","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"377","5.410634299","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"378","5.410786094","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"379","5.410786174","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"380","5.410863549","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"384","5.414312510","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"385","5.414563641","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"386","5.414563771","142.251.37.78","10.0.2.15","QUIC","256","Protected Payload (KP0)"
"387","5.414644924","142.251.37.78","10.0.2.15","QUIC","1287","Protected Payload (KP0)"
"388","5.414735904","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"389","5.414812408","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"391","5.415320702","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"392","5.415428754","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"393","5.415428784","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"394","5.415492193","142.251.37.78","10.0.2.15","QUIC","603","Protected Payload (KP0)"
"400","5.425950566","142.251.37.78","10.0.2.15","QUIC","1285","Protected Payload (KP0)"
"401","5.425951358","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"403","5.428603163","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"404","5.428603584","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"408","5.434147585","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"409","5.434608109","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"410","5.434842629","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"411","5.434842720","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"412","5.434842740","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"413","5.434982662","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"417","5.435556499","142.251.37.78","10.0.2.15","QUIC","332","Protected Payload (KP0)"
"422","5.499799815","142.251.37.78","10.0.2.15","QUIC","333","Protected Payload (KP0)"
"426","5.525733607","172.217.22.54","10.0.2.15","QUIC","1292","Initial, SCID=ebba94e481ecdf3f, PKN: 1, ACK, PADDING"
"433","5.563251420","172.217.22.54","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"434","5.563251820","172.217.22.54","10.0.2.15","QUIC","848","Protected Payload (KP0)"
"437","5.566109808","172.217.22.54","10.0.2.15","QUIC","194","Protected Payload (KP0)"
"438","5.566110780","172.217.22.54","10.0.2.15","QUIC","66","Protected Payload (KP0)"
"439","5.566110840","172.217.22.54","10.0.2.15","QUIC","180","Protected Payload (KP0)"
"445","5.583956553","172.217.22.54","10.0.2.15","QUIC","162","Protected Payload (KP0)"
"446","5.586074166","172.217.22.54","10.0.2.15","QUIC","67","Protected Payload (KP0)"
"448","5.600524834","142.251.142.195","10.0.2.15","QUIC","1292","Initial, SCID=d2075835e606ca15, PKN: 1, ACK, PADDING"
"456","5.644252562","142.251.142.195","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"458","5.644374521","142.251.142.195","10.0.2.15","QUIC","858","Protected Payload (KP0)"
"459","5.644435315","142.251.142.195","10.0.2.15","QUIC","196","Protected Payload (KP0)"
"460","5.644518822","142.251.142.195","10.0.2.15","QUIC","66","Protected Payload (KP0)"
"461","5.645331917","142.251.37.78","10.0.2.15","QUIC","67","Protected Payload (KP0)"
"473","5.665473869","142.251.142.195","10.0.2.15","QUIC","162","Protected Payload (KP0)"
"513","5.822049897","172.217.22.118","10.0.2.15","QUIC","1292","Initial, SCID=c147ec4e5756db97, PKN: 1, ACK, PADDING"
"534","5.867265177","172.217.22.118","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"536","5.867266229","172.217.22.118","10.0.2.15","QUIC","865","Protected Payload (KP0)"
"538","5.867266279","172.217.22.118","10.0.2.15","QUIC","177","Protected Payload (KP0)"
"540","5.867266319","172.217.22.118","10.0.2.15","QUIC","66","Protected Payload (KP0)"
"547","5.870639227","172.217.22.118","10.0.2.15","QUIC","1288","Protected Payload (KP0)"
"549","5.870639848","172.217.22.118","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"551","5.870965389","172.217.22.118","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"553","5.870965800","172.217.22.118","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"555","5.870965850","172.217.22.118","10.0.2.15","QUIC","681","Protected Payload (KP0)"
"557","5.871114278","172.217.22.118","10.0.2.15","QUIC","1288","Protected Payload (KP0)"
"559","5.871114318","172.217.22.118","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"561","5.871250684","172.217.22.118","10.0.2.15","QUIC","1288","Protected Payload (KP0)"
"563","5.871329953","172.217.22.118","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"565","5.871417828","172.217.22.118","10.0.2.15","QUIC","333","Protected Payload (KP0)"
"593","5.885644320","172.217.22.118","10.0.2.15","QUIC","162","Protected Payload (KP0)"
"595","5.890707630","172.217.22.118","10.0.2.15","QUIC","67","Protected Payload (KP0)"
"596","5.892576166","142.251.37.78","10.0.2.15","QUIC","67","Protected Payload (KP0)"
"598","5.916873614","172.217.22.118","10.0.2.15","QUIC","68","Protected Payload (KP0)"
"667","6.142900663","142.251.37.78","10.0.2.15","QUIC","67","Protected Payload (KP0)"
"767","6.314632077","172.217.22.42","10.0.2.15","QUIC","69","Protected Payload (KP0)"
"774","6.320085464","142.251.142.195","10.0.2.15","QUIC","1292","Initial, SCID=c0fd037755188db0, PKN: 1, ACK, CRYPTO, PADDING"
"775","6.321495650","142.251.37.78","10.0.2.15","QUIC","70","Protected Payload (KP0)"
"871","6.377665557","172.217.22.106","10.0.2.15","QUIC","1292","Initial, SCID=c3ebabe378335fe9, PKN: 1, ACK, PADDING"
"876","6.387519806","142.251.142.195","10.0.2.15","QUIC","1292","Handshake, SCID=c0fd037755188db0"
"877","6.387606950","142.251.142.195","10.0.2.15","QUIC","1292","Handshake, SCID=c0fd037755188db0"
"880","6.389654877","142.251.142.195","10.0.2.15","QUIC","1288","Protected Payload (KP0)"
"881","6.389793883","142.251.142.195","10.0.2.15","QUIC","88","Protected Payload (KP0)"
"882","6.390736562","142.251.37.78","10.0.2.15","QUIC","104","Protected Payload (KP0)"
"890","6.403979193","172.217.22.42","10.0.2.15","QUIC","574","Protected Payload (KP0)"
"892","6.404141908","172.217.22.42","10.0.2.15","QUIC","119","Protected Payload (KP0)"
"895","6.412198520","142.251.142.195","10.0.2.15","QUIC","1292","Handshake, SCID=c0fd037755188db0"
"897","6.412346567","142.251.142.195","10.0.2.15","QUIC","126","Protected Payload (KP0)"
"905","6.420036881","142.251.37.78","10.0.2.15","QUIC","1288","Protected Payload (KP0)"
"907","6.422294953","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"908","6.422518292","142.251.37.78","10.0.2.15","QUIC","1082","Protected Payload (KP0)"
"910","6.424805944","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"911","6.424941428","142.251.37.78","10.0.2.15","QUIC","1285","Protected Payload (KP0)"
"912","6.424941498","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"913","6.425014736","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"914","6.425121135","142.251.37.78","10.0.2.15","QUIC","343","Protected Payload (KP0)"
"915","6.425208860","142.251.37.78","10.0.2.15","QUIC","1165","Protected Payload (KP0)"
"920","6.429670591","142.251.37.78","10.0.2.15","QUIC","1285","Protected Payload (KP0)"
"921","6.429763786","142.251.37.78","10.0.2.15","QUIC","1285","Protected Payload (KP0)"
"925","6.434463073","172.217.22.106","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"926","6.434464185","142.251.37.78","10.0.2.15","QUIC","120","Protected Payload (KP0)"
"927","6.434464205","172.217.22.106","10.0.2.15","QUIC","859","Protected Payload (KP0)"
"928","6.434464225","142.251.37.78","10.0.2.15","QUIC","1285","Protected Payload (KP0)"
"929","6.434675241","172.217.22.106","10.0.2.15","QUIC","201","Protected Payload (KP0)"
"930","6.434675291","142.251.37.78","10.0.2.15","QUIC","1257","Protected Payload (KP0)"
"931","6.434675311","172.217.22.106","10.0.2.15","QUIC","66","Protected Payload (KP0)"
"932","6.434675341","142.251.37.78","10.0.2.15","QUIC","783","Protected Payload (KP0)"
"933","6.434755031","142.251.37.78","10.0.2.15","QUIC","752","Protected Payload (KP0)"
"936","6.443577714","142.251.37.78","10.0.2.15","QUIC","1285","Protected Payload (KP0)"
"937","6.443577834","142.251.37.78","10.0.2.15","QUIC","819","Protected Payload (KP0)"
"946","6.444860961","142.251.142.195","10.0.2.15","QUIC","988","Protected Payload (KP0)"
"947","6.444861041","142.251.37.78","10.0.2.15","QUIC","870","Protected Payload (KP0)"
"949","6.444921114","142.251.142.195","10.0.2.15","QUIC","163","Protected Payload (KP0)"
"950","6.444921184","142.251.37.78","10.0.2.15","QUIC","751","Protected Payload (KP0)"
"990","6.447889493","142.251.37.78","10.0.2.15","QUIC","1285","Protected Payload (KP0)"
"992","6.447981386","142.251.37.78","10.0.2.15","QUIC","998","Protected Payload (KP0)"
"994","6.448084129","142.251.142.195","10.0.2.15","QUIC","69","Protected Payload (KP0)"
"995","6.448084179","142.251.37.78","10.0.2.15","QUIC","1285","Protected Payload (KP0)"
"997","6.448176412","142.251.37.78","10.0.2.15","QUIC","254","Protected Payload (KP0)"
"999","6.448261181","142.251.37.78","10.0.2.15","QUIC","1285","Protected Payload (KP0)"
"1001","6.448372540","142.251.37.78","10.0.2.15","QUIC","789","Protected Payload (KP0)"
"1046","6.460850131","142.251.37.78","10.0.2.15","QUIC","1287","Protected Payload (KP0)"
"1048","6.460962011","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"1050","6.461089230","142.251.37.78","10.0.2.15","QUIC","1285","Protected Payload (KP0)"
"1068","6.462380743","142.251.37.78","10.0.2.15","QUIC","950","Protected Payload (KP0)"
"1070","6.462496240","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"1074","6.462687579","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"1090","6.464204335","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"1093","6.464204465","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"1103","6.465109072","142.251.37.78","10.0.2.15","QUIC","267","Protected Payload (KP0)"
"1106","6.465223517","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"1109","6.465351046","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"1121","6.466899131","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"1123","6.467014898","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"1125","6.467163857","142.251.37.78","10.0.2.15","QUIC","741","Protected Payload (KP0)"
"1132","6.477169239","142.251.37.78","10.0.2.15","QUIC","1287","Protected Payload (KP0)"
"1133","6.477346322","142.251.37.78","10.0.2.15","QUIC","910","Protected Payload (KP0)"
"1134","6.480382809","142.251.37.78","10.0.2.15","QUIC","1285","Protected Payload (KP0)"
"1135","6.480383701","172.217.22.42","10.0.2.15","QUIC","66","Protected Payload (KP0)"
"1137","6.480608933","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"1139","6.480726654","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"1141","6.480839316","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"1142","6.481040483","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"1152","6.489698838","142.251.37.78","10.0.2.15","QUIC","1285","Protected Payload (KP0)"
"1162","6.491050785","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"1164","6.491502893","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"1166","6.491503043","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"1168","6.492101817","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"1171","6.492102829","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"1173","6.492102869","142.251.37.78","10.0.2.15","QUIC","688","Protected Payload (KP0)"
"1221","6.507834555","172.217.22.10","10.0.2.15","QUIC","1292","Initial, SCID=cc362c9313e4fc54, PKN: 1, ACK, PADDING"
"1224","6.511586314","172.217.22.2","10.0.2.15","QUIC","1292","Initial, SCID=db42ef30ecc030a3, PKN: 1, ACK, PADDING"
"1226","6.526384544","142.251.37.78","10.0.2.15","QUIC","90","Protected Payload (KP0)"
"1229","6.534812282","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"1232","6.537866392","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"1235","6.538163539","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"1237","6.538249110","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"1248","6.539430967","142.251.37.78","10.0.2.15","QUIC","453","Protected Payload (KP0)"
"1250","6.539523761","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"1252","6.539624160","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"1260","6.540450881","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"1262","6.540579252","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"1264","6.540680852","142.251.37.78","10.0.2.15","QUIC","905","Protected Payload (KP0)"
"1266","6.540783585","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"1280","6.543096575","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"1282","6.543303743","142.251.37.78","10.0.2.15","QUIC","674","Protected Payload (KP0)"
"1284","6.543303844","142.251.37.78","10.0.2.15","QUIC","954","Protected Payload (KP0)"
"1294","6.545858677","172.217.22.10","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"1299","6.554161315","172.217.22.10","10.0.2.15","QUIC","860","Protected Payload (KP0)"
"1300","6.554162778","172.217.22.10","10.0.2.15","QUIC","214","Protected Payload (KP0)"
"1301","6.557049945","172.217.22.2","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"1302","6.557050977","172.217.22.10","10.0.2.15","QUIC","66","Protected Payload (KP0)"
"1303","6.557050997","172.217.22.106","10.0.2.15","QUIC","162","Protected Payload (KP0)"
"1304","6.557051027","172.217.22.2","10.0.2.15","QUIC","853","Protected Payload (KP0)"
"1305","6.557051047","172.217.22.10","10.0.2.15","QUIC","64","Protected Payload (KP0)"
"1306","6.557266190","172.217.22.2","10.0.2.15","QUIC","207","Protected Payload (KP0)"
"1307","6.557266261","172.217.22.2","10.0.2.15","QUIC","66","Protected Payload (KP0)"
"1315","6.570906492","172.217.22.10","10.0.2.15","QUIC","162","Protected Payload (KP0)"
"1316","6.586178116","172.217.22.2","10.0.2.15","QUIC","162","Protected Payload (KP0)"
"1317","6.586376698","172.217.22.2","10.0.2.15","QUIC","64","Protected Payload (KP0)"
"1324","6.610541267","172.217.22.10","10.0.2.15","QUIC","327","Protected Payload (KP0)"
"1326","6.611798015","172.217.22.10","10.0.2.15","QUIC","64","Protected Payload (KP0)"
"1328","6.625594029","172.217.22.10","10.0.2.15","QUIC","67","Protected Payload (KP0)"
"1337","6.642713514","142.251.37.78","10.0.2.15","QUIC","71","Protected Payload (KP0)"
"1339","6.644009350","142.251.37.78","10.0.2.15","QUIC","750","Protected Payload (KP0)"
"1343","6.674253426","172.217.22.2","10.0.2.15","QUIC","305","Protected Payload (KP0)"
"1344","6.675329304","172.217.22.2","10.0.2.15","QUIC","63","Protected Payload (KP0)"
"1346","6.701901219","172.217.22.2","10.0.2.15","QUIC","67","Protected Payload (KP0)"
"1347","6.701902181","142.251.37.78","10.0.2.15","QUIC","68","Protected Payload (KP0)"
"1350","6.962730856","142.251.37.78","10.0.2.15","QUIC","68","Protected Payload (KP0)"
"1352","7.213109875","142.251.37.78","10.0.2.15","QUIC","68","Protected Payload (KP0)"
"1353","7.318625743","142.251.37.78","10.0.2.15","QUIC","104","Protected Payload (KP0)"
"1355","7.345111030","142.251.37.78","10.0.2.15","QUIC","1285","Protected Payload (KP0)"
"1356","7.353653758","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"1358","7.353835299","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"1359","7.353991873","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"1360","7.354400099","142.251.37.78","10.0.2.15","QUIC","339","Protected Payload (KP0)"
"1361","7.354400489","142.251.37.78","10.0.2.15","QUIC","1285","Protected Payload (KP0)"
"1362","7.354531275","142.251.37.78","10.0.2.15","QUIC","306","Protected Payload (KP0)"
"1363","7.354531305","142.251.37.78","10.0.2.15","QUIC","1285","Protected Payload (KP0)"
"1364","7.354615222","142.251.37.78","10.0.2.15","QUIC","1263","Protected Payload (KP0)"
"1365","7.354714989","142.251.37.78","10.0.2.15","QUIC","1285","Protected Payload (KP0)"
"1366","7.354795110","142.251.37.78","10.0.2.15","QUIC","715","Protected Payload (KP0)"
"1368","7.354890459","142.251.37.78","10.0.2.15","QUIC","1285","Protected Payload (KP0)"
"1369","7.354974446","142.251.37.78","10.0.2.15","QUIC","770","Protected Payload (KP0)"
"1370","7.355132292","142.251.37.78","10.0.2.15","QUIC","1285","Protected Payload (KP0)"
"1371","7.355210249","142.251.37.78","10.0.2.15","QUIC","696","Protected Payload (KP0)"
"1372","7.355471278","142.251.37.78","10.0.2.15","QUIC","1285","Protected Payload (KP0)"
"1373","7.355471328","142.251.37.78","10.0.2.15","QUIC","948","Protected Payload (KP0)"
"1374","7.355471359","142.251.37.78","10.0.2.15","QUIC","1285","Protected Payload (KP0)"
"1375","7.355584711","142.251.37.78","10.0.2.15","QUIC","995","Protected Payload (KP0)"
"1376","7.355677065","142.251.37.78","10.0.2.15","QUIC","1285","Protected Payload (KP0)"
"1377","7.355752807","142.251.37.78","10.0.2.15","QUIC","1171","Protected Payload (KP0)"
"1379","7.357702625","142.251.37.78","10.0.2.15","QUIC","1285","Protected Payload (KP0)"
"1380","7.365390259","142.251.37.78","10.0.2.15","QUIC","730","Protected Payload (KP0)"
"1381","7.365563193","142.251.37.78","10.0.2.15","QUIC","1285","Protected Payload (KP0)"
"1382","7.365563293","142.251.37.78","10.0.2.15","QUIC","895","Protected Payload (KP0)"
"1383","7.365635138","142.251.37.78","10.0.2.15","QUIC","1285","Protected Payload (KP0)"
"1384","7.365739183","142.251.37.78","10.0.2.15","QUIC","978","Protected Payload (KP0)"
"1386","7.365867404","142.251.37.78","10.0.2.15","QUIC","1285","Protected Payload (KP0)"
"1387","7.365918981","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"1388","7.366467149","142.251.37.78","10.0.2.15","QUIC","1112","Protected Payload (KP0)"
"1389","7.366550305","142.251.37.78","10.0.2.15","QUIC","1285","Protected Payload (KP0)"
"1390","7.366653058","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"1391","7.367587321","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"1392","7.367783649","142.251.37.78","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"1393","7.367783749","142.251.37.78","10.0.2.15","QUIC","477","Protected Payload (KP0)"
"1395","7.367838342","142.251.37.78","10.0.2.15","QUIC","70","Protected Payload (KP0)"
"1396","7.376261826","142.251.37.78","10.0.2.15","QUIC","235","Protected Payload (KP0)"
"1403","7.653000507","172.217.22.2","10.0.2.15","QUIC","1292","Initial, SCID=f8baafc22e8dd6f2, PKN: 1, ACK, PADDING"
"1405","7.698221377","172.217.22.2","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"1407","7.699457146","172.217.22.2","10.0.2.15","QUIC","855","Protected Payload (KP0)"
"1410","7.701735921","172.217.22.2","10.0.2.15","QUIC","219","Protected Payload (KP0)"
"1412","7.706929736","172.217.22.2","10.0.2.15","QUIC","66","Protected Payload (KP0)"
"1414","7.708346985","172.217.22.2","10.0.2.15","QUIC","1292","Protected Payload (KP0)"
"1417","7.717670529","172.217.22.2","10.0.2.15","QUIC","162","Protected Payload (KP0)"
"1419","7.724185252","142.251.37.78","10.0.2.15","QUIC","71","Protected Payload (KP0)"
"1420","7.726032387","142.251.37.78","10.0.2.15","QUIC","71","Protected Payload (KP0)"
"1421","7.726731078","142.251.37.78","10.0.2.15","QUIC","67","Protected Payload (KP0)"
"1422","7.726878545","142.251.37.78","10.0.2.15","QUIC","65","Protected Payload (KP0)"
"1423","7.729382793","142.251.37.78","10.0.2.15","QUIC","71","Protected Payload (KP0)"
"1426","7.761070516","172.217.22.2","10.0.2.15","QUIC","611","Protected Payload (KP0)"
"1427","7.763095185","172.217.22.2","10.0.2.15","QUIC","189","Protected Payload (KP0)"
"1430","7.784730017","172.217.22.2","10.0.2.15","QUIC","69","Protected Payload (KP0)"
"1431","7.834425457","142.251.37.78","10.0.2.15","QUIC","170","Protected Payload (KP0)"
"1435","7.842112971","142.251.37.78","10.0.2.15","QUIC","64","Protected Payload (KP0)"
"1436","7.842204994","142.251.37.78","10.0.2.15","QUIC","77","Protected Payload (KP0)"
"1438","7.843460700","142.251.37.78","10.0.2.15","QUIC","64","Protected Payload (KP0)"
"1442","7.858294331","142.251.37.78","10.0.2.15","QUIC","68","Protected Payload (KP0)"
"1443","7.862978239","142.251.37.78","10.0.2.15","QUIC","68","Protected Payload (KP0)"
"1444","7.866797174","142.251.37.78","10.0.2.15","QUIC","77","Protected Payload (KP0)"
"1445","7.866931797","142.251.37.78","10.0.2.15","QUIC","64","Protected Payload (KP0)"
"1448","7.907916423","142.251.37.78","10.0.2.15","QUIC","68","Protected Payload (KP0)"
"1449","7.944680131","142.251.37.78","10.0.2.15","QUIC","130","Protected Payload (KP0)"
"1451","7.945021692","142.251.37.78","10.0.2.15","QUIC","64","Protected Payload (KP0)"
"1453","7.963964583","142.251.37.78","10.0.2.15","QUIC","68","Protected Payload (KP0)"
"1457","8.093122959","142.251.37.78","10.0.2.15","QUIC","71","Protected Payload (KP0)"
"1458","8.095951521","142.251.37.78","10.0.2.15","QUIC","68","Protected Payload (KP0)"
"1463","8.119561338","142.251.37.78","10.0.2.15","QUIC","71","Protected Payload (KP0)"
"1464","8.122683186","142.251.37.78","10.0.2.15","QUIC","68","Protected Payload (KP0)"
