"No.","Time","Source","Destination","Protocol","Length","Info"
"18305","109.711998581","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18306","109.712185612","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18307","109.712439589","10.0.2.15","157.240.0.60","QUIC","83","Protected Payload (KP0), DCID=831d008c1e0ac9ca"
"18308","109.721542567","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18309","109.721806391","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18310","109.722022206","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18311","109.722221410","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18312","109.722381260","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18313","109.722992236","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18314","109.723181742","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18315","109.723344026","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18316","109.723543751","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18317","109.723700440","10.0.2.15","157.240.0.60","QUIC","82","Protected Payload (KP0), DCID=831d008c1e0ac9ca"
"18318","109.723747784","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18319","109.723915588","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18320","109.724684511","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18321","109.724858357","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18322","109.725306578","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18323","109.725306688","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18324","109.725848965","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18325","109.725849126","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18326","109.726156572","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18327","109.726344174","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18328","109.726526026","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18329","109.726695814","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18330","109.726890960","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18331","109.727093179","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18332","109.727263790","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18333","109.727457383","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18334","109.727610410","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18335","109.727822598","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18336","109.727977699","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18337","109.728181191","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18338","109.728453331","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18339","109.728680297","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18340","109.728851568","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18341","109.728878073","10.0.2.15","157.240.0.60","QUIC","82","Protected Payload (KP0), DCID=831d008c1e0ac9ca"
"18342","109.728960773","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18343","109.729000182","10.0.2.15","157.240.0.60","QUIC","83","Protected Payload (KP0), DCID=831d008c1e0ac9ca"
"18344","109.729322111","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18345","109.729690402","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18346","109.729838079","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18347","109.729996416","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18348","109.730141428","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18349","109.730290167","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18350","109.730450779","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18351","109.730601221","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"18352","109.730750451","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
