"No.","Time","Source","Destination","Protocol","Length","Info"
"5603","66.931065642","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5604","66.931249737","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5605","66.931249847","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5606","66.931249867","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5607","66.931347721","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5608","66.931347781","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5609","66.931347811","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5610","66.931497552","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5611","66.931497622","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5612","66.931497642","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5613","66.932972058","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5614","66.932972408","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5615","66.932972428","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5616","66.932972458","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5617","66.932972478","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5618","66.933112170","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5619","66.933112230","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5620","66.933112251","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5621","66.933112281","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5622","66.933112301","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5624","66.933470442","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5625","66.933470552","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5626","66.933470572","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5627","66.933470602","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5628","66.933470622","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5629","66.933470652","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5631","66.933745769","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5632","66.933745879","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5633","66.933745899","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5634","66.933829606","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5636","66.934038909","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5637","66.934039009","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5638","66.934039039","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5639","66.934122185","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5640","66.934122275","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5641","66.934122305","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5642","66.934201514","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5643","66.934201624","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5644","66.934201654","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5645","66.934361193","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5649","66.935554050","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5650","66.935622459","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5651","66.935622479","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5652","66.935622509","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5653","66.935667764","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5654","66.935667824","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5655","66.935667844","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5656","66.935667864","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5657","66.935741161","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5658","66.935741221","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5659","66.935741241","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5660","66.935741271","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5661","66.935796004","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5662","66.935796024","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5664","66.937222550","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5665","66.937222940","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5666","66.937222971","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5667","66.937222991","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5668","66.937223011","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5669","66.937307519","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5670","66.937307539","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5671","66.937307559","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5672","66.937307589","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5673","66.937307609","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5674","66.937353475","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5675","66.937353495","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5676","66.937353525","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5678","66.937432393","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5679","66.937432443","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5680","66.937432463","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5681","66.937432494","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5683","66.940783078","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5684","66.940783739","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5685","66.940783759","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5686","66.940783779","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5687","66.940783809","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5688","66.940903955","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5689","66.940903985","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5690","66.940904015","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5691","66.940904045","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5692","66.940904065","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5693","66.940904095","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5694","66.940983444","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5695","66.940983494","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5696","66.940983524","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5698","66.941152541","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5700","66.943893036","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5701","66.943895220","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5702","66.943895250","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5703","66.943895270","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5704","66.943895300","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5705","66.943895320","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5706","66.943895340","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5707","66.943895370","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5708","66.944074566","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5709","66.944305088","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5710","66.944305169","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5711","66.944305199","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5712","66.944305219","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5713","66.944305249","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5714","66.944305269","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5715","66.944305289","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5716","66.944305319","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5717","66.944352788","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5718","66.944352808","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5719","66.944352828","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5720","66.944352858","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5721","66.944352878","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5722","66.944352898","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5723","66.944352928","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5724","66.944352948","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5725","66.944447185","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5726","66.944447265","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5727","66.944447295","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5728","66.944447325","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5729","66.944447345","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5733","66.946214455","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5734","66.946214855","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5735","66.946214875","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5736","66.946214905","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5737","66.946214925","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5738","66.946214945","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5739","66.946437333","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5740","66.946437443","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5741","66.946437473","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5742","66.946437493","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5743","66.946437513","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5744","66.946437543","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5745","66.946437563","213.57.24.97","10.0.2.15","QUIC","474","Protected Payload (KP0)"
"5747","66.948598887","213.57.24.97","10.0.2.15","QUIC","90","Protected Payload (KP0)"
"5748","66.956581333","213.57.24.97","10.0.2.15","QUIC","90","Protected Payload (KP0)"
"5775","76.472662047","157.240.0.60","10.0.2.15","TLSv1.2","118","Application Data"
"5781","76.552374684","157.240.0.60","10.0.2.15","TLSv1.3","266","Server Hello, Change Cipher Spec, Application Data"
"5795","76.636269795","157.240.0.60","10.0.2.15","TLSv1.3","299","Application Data, Application Data"
"5796","76.636620904","157.240.0.60","10.0.2.15","TLSv1.3","111","Application Data"
"5799","76.660244536","157.240.0.60","10.0.2.15","TLSv1.3","542","Application Data"
"5800","76.667114697","157.240.0.60","10.0.2.15","TLSv1.3","257","Application Data"
"5808","96.882260022","157.240.0.60","10.0.2.15","TLSv1.2","614","Application Data, Application Data"
"5820","97.061541531","213.57.24.97","10.0.2.15","QUIC","1274","Initial, SCID=ad81000101c924a3, PKN: 7663382, CRYPTO, ACK, PADDING"
"5821","97.061542332","213.57.24.97","10.0.2.15","QUIC","250","Handshake, SCID=ad81000101c924a3"
"5822","97.061906104","213.57.24.97","10.0.2.15","QUIC","122","Protected Payload (KP0)"
"5824","97.063565647","213.57.24.97","10.0.2.15","QUIC","90","Protected Payload (KP0)"
"5825","97.063565757","213.57.24.97","10.0.2.15","QUIC","90","Protected Payload (KP0)"
"5828","97.086200931","213.57.24.97","10.0.2.15","QUIC","81","Handshake, SCID=ad81000101c924a3"
"5829","97.086202003","213.57.24.97","10.0.2.15","QUIC","378","Protected Payload (KP0)"
"5832","97.334364627","213.57.24.97","10.0.2.15","QUIC","90","Protected Payload (KP0)"
"5833","97.511991106","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5834","97.511993741","213.57.24.97","10.0.2.15","QUIC","506","Protected Payload (KP0)"
"5836","97.514667486","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5837","97.514667977","213.57.24.97","10.0.2.15","QUIC","378","Protected Payload (KP0)"
"5839","97.519793521","213.57.24.97","10.0.2.15","QUIC","122","Protected Payload (KP0)"
"5840","97.519794001","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5841","97.519794032","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5842","97.519873040","213.57.24.97","10.0.2.15","QUIC","666","Protected Payload (KP0)"
"5843","97.519873100","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5844","97.519873120","213.57.24.97","10.0.2.15","QUIC","378","Protected Payload (KP0)"
"5848","97.521796918","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5849","97.521797459","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5850","97.521797509","213.57.24.97","10.0.2.15","QUIC","666","Protected Payload (KP0)"
"5853","97.525797251","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5854","97.525797662","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5855","97.525797682","213.57.24.97","10.0.2.15","QUIC","666","Protected Payload (KP0)"
"5857","97.528220170","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5859","97.535925217","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5860","97.535925657","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5861","97.536127927","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5862","97.536127997","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5865","97.541343419","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5866","97.548461910","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5867","97.548462350","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5868","97.548462371","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5869","97.548590841","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5870","97.548590902","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5871","97.548590932","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5872","97.548665011","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5877","97.552602295","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5878","97.552613566","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5879","97.552613586","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5880","97.552613617","213.57.24.97","10.0.2.15","QUIC","154","Protected Payload (KP0)"
"5883","97.578024026","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5884","97.578024396","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5885","97.578024416","213.57.24.97","10.0.2.15","QUIC","666","Protected Payload (KP0)"
"5886","97.578024436","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5887","97.578097914","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5888","97.578097944","213.57.24.97","10.0.2.15","QUIC","666","Protected Payload (KP0)"
"5892","97.581130086","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5893","97.581130376","213.57.24.97","10.0.2.15","QUIC","378","Protected Payload (KP0)"
"5895","97.582802367","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5896","97.582802708","213.57.24.97","10.0.2.15","QUIC","378","Protected Payload (KP0)"
"5898","97.584910451","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5899","97.584910622","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5900","97.584967899","213.57.24.97","10.0.2.15","QUIC","666","Protected Payload (KP0)"
"5902","97.587927360","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5903","97.588042075","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5904","97.588042165","213.57.24.97","10.0.2.15","QUIC","666","Protected Payload (KP0)"
"5907","97.592504985","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5908","97.592506148","213.57.24.97","10.0.2.15","QUIC","378","Protected Payload (KP0)"
"5910","97.597549000","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5911","97.597550433","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5912","97.597944452","213.57.24.97","10.0.2.15","QUIC","666","Protected Payload (KP0)"
"5914","97.604577809","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5915","97.604578189","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5916","97.604645506","213.57.24.97","10.0.2.15","QUIC","666","Protected Payload (KP0)"
"5917","97.604645526","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5918","97.604645556","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5919","97.604692313","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5920","97.604692404","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5925","97.614657284","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5926","97.614657775","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5927","97.614657795","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5928","97.614657815","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5929","97.614836891","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5930","97.614836941","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5931","97.614836961","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5932","97.614837001","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5933","97.614837021","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5934","97.614936467","213.57.24.97","10.0.2.15","QUIC","762","Protected Payload (KP0)"
"5935","97.614936578","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5936","97.614936598","213.57.24.97","10.0.2.15","QUIC","378","Protected Payload (KP0)"
"5943","97.617846255","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5944","97.617846976","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5945","97.617936574","213.57.24.97","10.0.2.15","QUIC","666","Protected Payload (KP0)"
"5946","97.617936594","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5947","97.617936614","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5948","97.617936644","213.57.24.97","10.0.2.15","QUIC","666","Protected Payload (KP0)"
"5952","97.638611656","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5953","97.638612528","213.57.24.97","10.0.2.15","QUIC","378","Protected Payload (KP0)"
"5955","97.641811292","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5956","97.641811673","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5957","97.641811693","213.57.24.97","10.0.2.15","QUIC","666","Protected Payload (KP0)"
"5959","97.645809321","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5960","97.645809802","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5961","97.645809822","213.57.24.97","10.0.2.15","QUIC","474","Protected Payload (KP0)"
"5964","97.650116109","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5965","97.650116500","213.57.24.97","10.0.2.15","QUIC","378","Protected Payload (KP0)"
"5967","97.651666737","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5968","97.651667118","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5969","97.651667138","213.57.24.97","10.0.2.15","QUIC","666","Protected Payload (KP0)"
"5971","97.665597746","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5972","97.665598567","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5973","97.665598587","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5974","97.665745062","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5975","97.665745102","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5976","97.665793182","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5977","97.665853255","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5978","97.665914109","213.57.24.97","10.0.2.15","QUIC","154","Protected Payload (KP0)"
"5979","97.665976265","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5980","97.666046898","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5981","97.666127740","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5982","97.666213881","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5991","97.668959365","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5992","97.668960647","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5993","97.668960667","213.57.24.97","10.0.2.15","QUIC","378","Protected Payload (KP0)"
"5994","97.669229592","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5998","97.691345767","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"5999","97.691346278","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"6000","97.691346298","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"6001","97.691346318","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"6002","97.691346338","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"6003","97.691346358","213.57.24.97","10.0.2.15","QUIC","666","Protected Payload (KP0)"
"6004","97.691346388","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"6005","97.691346408","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"6006","97.691689762","213.57.24.97","10.0.2.15","QUIC","1082","Protected Payload (KP0)"
"6010","97.692966357","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"6011","97.692966938","213.57.24.97","10.0.2.15","QUIC","378","Protected Payload (KP0)"
"6012","97.692966958","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"6013","97.692966988","213.57.24.97","10.0.2.15","QUIC","378","Protected Payload (KP0)"
"6014","97.693114575","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"6015","97.693114615","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"6016","97.693114635","213.57.24.97","10.0.2.15","QUIC","666","Protected Payload (KP0)"
"6017","97.693114655","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"6018","97.693186760","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"6019","97.693186790","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"6020","97.693353974","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"6021","97.693436749","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"6022","97.693436799","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"6023","97.693436829","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"6024","97.693436849","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"6026","97.694150428","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"6028","97.694473604","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"6029","97.694473794","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"6030","97.694606313","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"6031","97.694606373","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"6032","97.694717461","213.57.24.97","10.0.2.15","QUIC","762","Protected Payload (KP0)"
"6033","97.694717521","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"6034","97.694811958","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"6035","97.694812009","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"6036","97.695025329","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"6037","97.695025379","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"6038","97.695287866","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"6039","97.695288467","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"6040","97.695288487","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"6041","97.695288517","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"6042","97.695480627","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"6044","97.716031557","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"6045","97.716032469","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"6046","97.716032489","213.57.24.97","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
