"No.","Time","Source","Destination","Protocol","Length","Info"
"309","14.672156305","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"310","14.672156325","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"311","14.672156355","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"312","14.672156375","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"313","14.672156405","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"315","14.674729481","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"316","14.674729972","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"317","14.674729992","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"318","14.674730022","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"319","14.674925809","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"320","14.674925869","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"321","14.674925889","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"322","14.674925909","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"323","14.674925939","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"324","14.674925960","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"325","14.675072554","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"326","14.675072625","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"327","14.675072645","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"328","14.675072675","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"329","14.675173424","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"331","14.675364352","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"333","14.675786875","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"334","14.675787025","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"335","14.676018799","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"336","14.684905927","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"337","14.684906849","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"338","14.684906869","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"339","14.685069885","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"340","14.685069945","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"341","14.685069965","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"342","14.685069995","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"343","14.685372272","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"344","14.685372382","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"346","14.703825461","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"348","14.712295226","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"349","14.712295586","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"350","14.712385856","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"351","14.712385886","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"352","14.712519987","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"353","14.712520067","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"354","14.712608503","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"355","14.720569013","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"356","14.730573437","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"357","14.730573857","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"358","14.730573888","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"359","14.730573908","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"360","14.730573928","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"361","14.730685266","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"362","14.730685296","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"363","14.730685317","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"364","14.730685337","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"365","14.730724350","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"366","14.730724370","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"367","14.730760828","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"368","14.730790263","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"369","14.730822885","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"371","14.731166469","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"373","14.731438975","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"374","14.731439075","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"375","14.731439095","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"376","14.731724711","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"377","14.738971166","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"378","14.738971567","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"379","14.738971587","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"380","14.738971607","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"381","14.739063039","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"382","14.739063079","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"383","14.739063099","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"384","14.739063129","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"385","14.739106631","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"386","14.739106651","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"387","14.739144081","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"388","14.739179287","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"389","14.739249879","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"390","14.739249929","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"393","14.741228290","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
"394","14.741228701","157.240.0.60","10.0.2.15","QUIC","1274","Protected Payload (KP0)"
